Date,Open,High,Low,Close,Volume,Volatility,Price_Change
1630965600.0,0.4123593587202324,0.418535316754688,0.4249753983268821,0.44337120257594836,0.30992684838191303,0.2027799822500627,0.5331399543553694
1631052000.0,0.440979534060393,0.41541294940977797,0.419209641130507,0.4212516309673808,0.2620041530847784,0.22313998294977216,0.3241524842313273
1631138400.0,0.41976365856057274,0.4022140846184231,0.41878777360725944,0.40669200615987683,0.15763121704899238,0.13004525409687961,0.3499150120602785
1631224800.0,0.4127865123400322,0.3932727702706893,0.344958496063022,0.33529335013299727,0.6673903564273713,0.6206548795117951,0.06626862802254672
1631484000.0,0.35056246544657005,0.3356514523935771,0.3456616742277924,0.34341321573568534,0.4326654449319864,0.19261286529608837,0.36801549069901823
1631570400.0,0.34657557967070013,0.3306842226892453,0.3197863265393567,0.32339350412991724,0.47469637047223806,0.35582595209725026,0.29693680120349303
1631656800.0,0.32108778352180917,0.307550458523282,0.31219233142747366,0.33613330533389335,0.31604365312899263,0.24057464884827207,0.46215559607669526
1631743200.0,0.3193791690426098,0.3008799929162644,0.3241457274061913,0.33277328853422944,0.22305846335863197,0.0956175664137198,0.4548834061722952
1631829600.0,0.3247900331144796,0.29875121059822896,0.3036140725128101,0.29455412291754174,0.600157951388783,0.24087826616819014,0.2620861987310457
1632088800.0,0.25331055446487744,0.24226510420472772,0.24047258837754754,0.25087505249894987,0.5611890873276028,0.3082145051767512,0.3789503787488598
1632175200.0,0.2551614727967475,0.23885905817285075,0.26170722455762585,0.25773478930421384,0.2706262254191963,0.1094467344898653,0.4019105427837061
1632261600.0,0.26256577263708786,0.2648310568383629,0.27464489840184353,0.2916142937141258,0.27410420522703227,0.20926784571417376,0.5206356468282675
1632348000.0,0.29389137289371886,0.2740562769522606,0.3019266024198197,0.30533396332073365,0.2035682377442834,0.06337130502790388,0.4446641778942414
1632434400.0,0.2797949759449674,0.27959131818892013,0.3008015707945216,0.30659388212235744,0.13428734345889148,0.11546701197708463,0.5113543985689865
1632693600.0,0.2770895367895684,0.2581608041180924,0.27633256537290724,0.2848942741145175,0.2603606048501444,0.14364314225726513,0.42729859910556084
1632780000.0,0.24547910100473727,0.24098784049088615,0.24637890245564736,0.23645536889262192,0.4727204534851456,0.2504043885701366,0.3478644312350196
1632866400.0,0.2343727509167271,0.23673006296806778,0.25116018490844905,0.24933508329833412,0.2631128620608692,0.17811279639190983,0.4564098906981696
1632952800.0,0.25131711869640655,0.23573670502039049,0.2406131452592723,0.23071542769144615,0.35126498327483846,0.2558637340986074,0.2950349232331313
1633039200.0,0.22625646192838683,0.21501562893862644,0.21009707199976,0.24681502169956587,0.3853123503959457,0.3413456593991431,0.48124499530107134
1633298400.0,0.22426302615991636,0.20493911729973183,0.19828442978084046,0.19767607447851024,0.40776950074554275,0.35860449716558107,0.2626893884152569
1633384800.0,0.19194080057208593,0.20536486240937918,0.21361275188281892,0.22525555088898236,0.30128404111614915,0.23569809566973954,0.5377064269559799
1633471200.0,0.19165596504388582,0.20408738580879046,0.19969057516958807,0.2377152876942461,0.31567652287398346,0.3402476620336349,0.5952000856819606
1633557600.0,0.24277367608826683,0.23346585627967428,0.26086348951113064,0.25577482850343003,0.18462931736337052,0.07342668530462897,0.44810425761029915
1633644000.0,0.25658545109274744,0.23289804474734654,0.2586134121978145,0.25031495170096585,0.16658077932849316,0.08718965011178105,0.36179128679985
1633903200.0,0.23152500790865693,0.2418393590950804,0.24806637254863773,0.24905503289934208,0.20121421318558677,0.24343212351097618,0.4678488878758622
1633989600.0,0.24519426547653717,0.2196991657635419,0.23723800819521862,0.23085535489290215,0.2535619867723335,0.15626782201254522,0.3232569632265352
1634076000.0,0.21685892566457668,0.19344304844511834,0.21136266050678287,0.22245564888702204,0.2884869293701155,0.15842757689014808,0.4122913458569016
1634162400.0,0.22924673661198636,0.22864048011127575,0.24384751450080835,0.26235472490550193,0.2344809711266081,0.17348101110500674,0.5376796075819423
1634248800.0,0.2528834008450776,0.24311662280892155,0.2719729535652798,0.27747443651126996,0.22248642319385026,0.060111706094260434,0.5005693372560025
1634508000.0,0.2483268440128074,0.2706500038411867,0.26705112829347283,0.30141405571888563,0.33011840255649505,0.3150273070968235,0.6254719464701596
1634594400.0,0.2990174014373886,0.30371844030256073,0.31472373344503257,0.33235332493350134,0.273949303092859,0.19147179874877046,0.5402790807418498
1634680800.0,0.32308121929027966,0.3119500895820336,0.3368020906088861,0.3393531849363013,0.16441946766113025,0.08140394998143555,0.46758234176493035
1634767200.0,0.32464751567787925,0.31038890590957835,0.3332864107258272,0.3424331373372532,0.1827284120396769,0.09695379903106756,0.47420920213195233
1634853600.0,0.33717782982296035,0.3180527436567235,0.3441147610165268,0.33137344253114925,0.16725283504447339,0.07101315184714954,0.3725183979123343
1635112800.0,0.32279638376207953,0.30655688768885714,0.32977073084276826,0.3306734145317092,0.11747192398818108,0.09509914878342471,0.4310992124457495
1635199200.0,0.3320518155182196,0.3274198031141047,0.3493179109925761,0.3401933361332774,0.17951083857551023,0.10195791359851505,0.4329332104266421
1635285600.0,0.33247896913801944,0.31166618381586975,0.34200543746300877,0.3336134537309255,0.15024714208611706,0.03850177808786669,0.40245301230820574
1635372000.0,0.33902896173876007,0.3604882395754787,0.35930252623678055,0.38569242615147703,0.41847787308392465,0.27321385365090656,0.5970838849283618
1635458400.0,0.30200766188205913,0.3146466834323967,0.31275496677323883,0.3469131457370853,0.5701801194697956,0.29000280770325154,0.5898112447120344
1635721200.0,0.32721062250274996,0.3112404245137726,0.33230213286032717,0.3351534369312612,0.2630293124845631,0.11118563883992719,0.43171332895529696
1635807600.0,0.32251176181780866,0.33778044759836007,0.3442553178982516,0.34999309813803725,0.22969303153844042,0.21950863489509495,0.5157949363656184
1635894000.0,0.3471450371431707,0.3434573423709528,0.3607088825663214,0.370572700545989,0.14059076258808534,0.13517155154115396,0.49942461847174
1635980400.0,0.3640894049228505,0.3499857557477398,0.37224020008099823,0.363152876942461,0.17646890217686287,0.09554711171578295,0.3962760283237866
1636066800.0,0.36850343007959135,0.3467215490593463,0.36408380868958223,0.36763267534649313,0.20738407496287534,0.13373700551070028,0.39695432570696504
1636326000.0,0.3616688155345798,0.33778044759836007,0.3654901650191227,0.3558729525409491,0.14369734318445856,0.055329872756281685,0.375037489601996
1636412400.0,0.3444396122267003,0.33579330592951034,0.36408380868958223,0.3610527929441412,0.15447340897517603,0.05111765138529572,0.4702408629086604
1636498800.0,0.34187670474683024,0.31734329147521007,0.3330053110250976,0.32059360212795734,0.2056960076109395,0.152299629695084,0.3047265863528383
1636585200.0,0.3267834831218787,0.3074084062930514,0.33061446588926346,0.31989357412851727,0.05819075526987428,0.09502162693777035,0.3666568160873665
1636671600.0,0.31923665160600945,0.32117509680918377,0.32780196417097496,0.3495731205375892,0.1972611595095579,0.2219768084806326,0.5279107658051877
1636930800.0,0.3468602016149706,0.34218007865711164,0.3552242250706759,0.3497130477390452,0.16932266907354498,0.16786316036858492,0.4111598410265496
1637017200.0,0.34073756197903043,0.33664502322800194,0.3539586225009336,0.3637127677446451,0.16952635928147364,0.13591190940764036,0.49723439036900813
1637103600.0,0.35583079784291055,0.3864604511277384,0.377162236293598,0.3985721405571888,0.34974218552274894,0.32837092305630566,0.580734324409678
1637190000.0,0.39441839408721074,0.43854671357574093,0.4061314104045646,0.4598907741845161,0.6486953764152353,0.4857270434586859,0.6726307644261849
1637276400.0,0.45051958776080353,0.47189905580327923,0.4550696181258667,0.4974101357972841,0.5235411603633492,0.3615583180088265,0.5974327743420423
1637535600.0,0.5079024558777251,0.5383196216054444,0.5179299884976798,0.503990018199636,0.5245309484096613,0.36946416826095374,0.3963505536882459
1637622000.0,0.49992868432598514,0.4829691524690485,0.49064828447970354,0.5094499090018197,0.3938642898743402,0.18110105669955903,0.44984290830686297
1637708400.0,0.4946603519296447,0.487794528637447,0.4988046758711195,0.5168697326053477,0.23177628228779476,0.15612199207062527,0.5002155288319617
1637881200.0,0.4778585158254942,0.46380926005973966,0.4526789839308258,0.4450511129777405,0.2774919270984208,0.32210610223338576,0.27384013239390104
1638140400.0,0.4750105592334944,0.4743117438874785,0.48685127989240223,0.49307025059498805,0.349383593180647,0.14739667330370812,0.4828037521888553
1638226800.0,0.48383883736983463,0.535765079985312,0.502742223277426,0.5639088058238836,0.869585819746363,0.4595804814289424,0.7250085049298028
1638313200.0,0.5904882846153374,0.6036049759239991,0.5675713743837523,0.5564889682206356,0.7354454503596596,0.4603814594644022,0.28430951236752505
1638399600.0,0.4660401765894841,0.5170309468781003,0.4729293281826842,0.5423491250174997,0.6420571491298952,0.5443525538476065,0.71168112849496
1638486000.0,0.5412217054867562,0.5278173506644527,0.4999297215591375,0.515469676606468,0.5279168407282839,0.4255087218632479,0.31132076140124176
1638745200.0,0.5450660595870972,0.5692592757487835,0.5640556945006934,0.5641888562228756,0.4637233228337333,0.2554149065969929,0.4900716000335583
1638831600.0,0.613270655847758,0.6217712974988832,0.6211502936134118,0.6462270194596108,0.5424453192417114,0.2132173867543244,0.5448504404786392
1638918000.0,0.6566994308685992,0.6839342986649771,0.6543383257722074,0.7008260534789306,0.5216707475857527,0.39465702412481235,0.586421845390124
1639004400.0,0.6962836382051698,0.6951462346742299,0.6996202967287258,0.6935461430771386,0.4724240659370817,0.1658871086789311,0.41534773140510706
1639090800.0,0.7005553595092399,0.73602056111298,0.7104486470194254,0.7620047599048019,0.5119363071697124,0.35523380455127695,0.6479237240184409
1639350000.0,0.7847072568115936,0.7715016856585537,0.722261289238345,0.7100659106817864,0.7426691345300641,0.49921556670457035,0.155773874496134
1639436400.0,0.7011248169817108,0.7091968309565261,0.6755731728930785,0.6903262634747306,0.6581645316802308,0.41475631440224614,0.3856572549424461
1639522800.0,0.6991313812132404,0.7341754716743609,0.6769793182818266,0.759904885902282,0.6074426206513818,0.5621325446190664,0.6455734499238679
1639609200.0,0.7585076850986323,0.7574510751838073,0.6550415039369778,0.6613467450650987,0.7240613631997658,0.8472851931059611,0.06377858369864736
1639695600.0,0.6253736170280385,0.6485950134628868,0.6401350493582469,0.6456671146577067,1.0,0.2611264861829494,0.4976918313162636
1639954800.0,0.6018794702315478,0.6075788476806536,0.6087752551149589,0.626207517849643,0.4637361297030941,0.20344743981719965,0.5121142454542847
1640041200.0,0.6485831418802589,0.6447629952421656,0.6321192007858358,0.6715666806663867,0.36424992910483034,0.29023117014482136,0.5085449057571789
1640127600.0,0.6696566850495509,0.6825149685284556,0.6747292269057905,0.7086658546829062,0.3700398537577489,0.2496872519999332,0.5678542299405652
1640214000.0,0.7096682595898509,0.6965655648107518,0.7186050524735613,0.7176256754864904,0.22502523258189536,0.049256826573337166,0.45567291012004096
1640559600.0,0.7273243886946725,0.7472324971222323,0.7439179898197442,0.77432458350833,0.2650497485889574,0.20801608525639606,0.5965628998241899
1640646000.0,0.771038013482642,0.7601476832266206,0.7644494478350521,0.7597647487050261,0.2908141204882467,0.15649612673741922,0.38951163625293034
1640732400.0,0.7592196742466323,0.7502130109312095,0.75896498721748,0.7610248915021701,0.18838721874437794,0.12919976787437976,0.4360698011098017
1640818800.0,0.7612131100151028,0.7493614923270152,0.7582618090527099,0.744505109897802,0.17267806884607056,0.1283630565510477,0.3688759366530807
1640905200.0,0.741563317318953,0.7303434534536397,0.7465897377782346,0.7356854262914743,0.19883640444093442,0.0831611504111249,0.4069704126542425
1641164400.0,0.7378612813102117,0.7821460230222258,0.7529181303203748,0.7978440151196977,0.44537229874157264,0.36790510982903585,0.641917480602931
1641250800.0,0.8062081814235437,0.7829975274339699,0.7727463961081927,0.7655046899062018,0.4137972672580188,0.24614138736987515,0.28559904298826455
1641337200.0,0.7632065600225023,0.743684384667675,0.709745468854655,0.6985860422791543,0.38469030245556474,0.4078410782640068,0.19026247933661994
1641423600.0,0.6648155062730098,0.6745672250151465,0.6675573102579478,0.6577068878622427,0.3991218146724033,0.24609714276207562,0.39661414720469346
1641510000.0,0.6675209311894802,0.6581039264562009,0.6589790513432843,0.6600868122637547,0.336948123031325,0.1963394832130192,0.39559639400037655
1641769200.0,0.613270655847758,0.6348283229467545,0.6187596594183705,0.6603668626627467,0.45926287319064857,0.31569017947367956,0.5974189743889948
1641855600.0,0.6594048557850696,0.6728639891124607,0.6560259927432711,0.7008260534789306,0.2724820017746662,0.312182402487638,0.5765751400495194
1641942000.0,0.7135126136901915,0.7012488887489198,0.7122768708722139,0.7071258854822904,0.2643520791342556,0.12152994615523047,0.4030428576578759
1642028400.0,0.7086714349136509,0.6933011452356107,0.6696666338114663,0.6603668626627467,0.323511277668174,0.3526937533863053,0.24436915828841255
1642114800.0,0.6454505491050601,0.6529946445216385,0.65982277232706,0.6726866862662747,0.29872083769122637,0.1571204181740492,0.5242382727073298
1642460400.0,0.6478711527322589,0.635395921592335,0.6361975160146599,0.626907545849083,0.36285215079173894,0.2009779394650442,0.34216590963586946
1642546800.0,0.6263704417042386,0.6146750725897684,0.587399851112363,0.5769284474310514,0.3863820289130322,0.3971489281875078,0.22776123294177386
1642633200.0,0.5833688203031973,0.5948055151121986,0.5626493381711525,0.5528489150216996,0.36568063936770656,0.43619823378700373,0.29731011571571914
1642719600.0,0.5469171915028965,0.5472609359531783,0.5362115660777448,0.5234496290074196,0.5573470265193673,0.3013111968509398,0.3212479124514798
1642978800.0,0.48426599098963446,0.4900653773781632,0.4293348132564362,0.5123897242055158,0.7979069916358946,0.6737198231971326,0.5233644236995931
1643065200.0,0.4694573913089538,0.4965937907549502,0.4619604210102598,0.4866302953940922,0.5143494872678374,0.48320899109057447,0.47897011179895976
1643151600.0,0.5338174056464159,0.5197275407284634,0.473210638824207,0.485370362592748,0.4684697925592089,0.5606520836043751,0.21706127403397787
1643238000.0,0.5188664878741355,0.511921650751088,0.47967937730727916,0.47879048019039616,0.5518931297244388,0.4612733548686952,0.2494745111449049
1643324400.0,0.5652855375785758,0.6043146409922601,0.5432429258438627,0.6343273834523311,0.905491402626628,0.6324155351911874,0.6796451168104878
1643583600.0,0.6286487272398378,0.6703094474923282,0.637603661403408,0.6966260954780905,0.51278339010029,0.41901810417379826,0.6733791563200477
1643670000.0,0.68346847429296,0.6680385987516124,0.6769793182818266,0.6942461710765786,0.33392814126586756,0.14049240330210322,0.4647190947102739
1643756400.0,0.6940053526695706,0.6827988742946194,0.6913233484555851,0.7114657566848666,0.32600251868430763,0.14095674575611286,0.4897845991073944
1643842800.0,0.6901607849853004,0.6879081562291818,0.6743073593825429,0.6703065518689625,0.3534689845067373,0.2872759407572985,0.3506257700643324
1643929200.0,0.6502917421205293,0.6575363278106207,0.6540570151306845,0.6631667646647066,0.31106787945686676,0.22575191746543477,0.47091022365371443
1644188400.0,0.6670937918086094,0.6554073326058377,0.6578540056552663,0.6529470390592187,0.2792690326849602,0.1862397344718905,0.37011265037734364
1644274800.0,0.6510037312685293,0.6752768900834075,0.6646040547798613,0.6973261234775305,0.26449844335552175,0.27043519002253447,0.5944256755891634
1644361200.0,0.7125160025979211,0.6937269045377079,0.7134017056194386,0.7176256754864904,0.24288410698004873,0.06528270598489347,0.44537877761200123
1644447600.0,0.6853195919698307,0.6771217666352791,0.666291721750925,0.6593867842643146,0.3622984061546155,0.27109952861800046,0.32705511664088194
1644534000.0,0.6595471738766694,0.6430599722262273,0.6169314355655825,0.610667814643707,0.40989605091035497,0.38190699013800294,0.23500630300790584
1644793200.0,0.5889219882277378,0.5933863978624241,0.5961186809714712,0.6140278314433713,0.333754943604036,0.19550780629768874,0.5146685783798141
1644879600.0,0.6401822167087192,0.6412148827876083,0.64801014417086,0.6687665686686268,0.18947580264004465,0.15929693521414437,0.5291102495040474
1644966000.0,0.6527125450927292,0.6467499240242682,0.6451976424525715,0.6654067758644828,0.18124281519382587,0.21481006819777163,0.47034925697800756
1645052400.0,0.6410365239483189,0.6264548343237982,0.6229785174661999,0.6140278314433713,0.232542864896676,0.23179225007505402,0.31802822802674774
1645138800.0,0.6238075342243685,0.6070110219558761,0.5909155309954219,0.5919082458350834,0.3129419513399949,0.3223760075545214,0.29687011314810124
1645484400.0,0.5548909630546364,0.5523702178877407,0.5341020315834335,0.5501891362172757,0.3641090535418617,0.35087070107030977,0.3970974323752157
1645570800.0,0.5628647203674477,0.5447061814462982,0.5003515890823851,0.4906903261934762,0.35707381330633725,0.5368139580263079,0.12348068161041444
1645657200.0,0.37832833354713097,0.49787126735553894,0.3913655127075585,0.5280695506089877,0.6689412073218701,1.0,1.0
1645743600.0,0.5386585844229569,0.5300879723259716,0.5161017646448913,0.5576089738205237,0.36905738392250015,0.32619430971237356,0.4891317496947539
1646002800.0,0.5275522485738753,0.5343457498487899,0.53803957898974,0.5613887442251153,0.3878554287404444,0.19989975205095434,0.5467378966578716
1646089200.0,0.5509040772787664,0.5510929541738995,0.5315708405066678,0.5345093098138036,0.31722127525926286,0.3600154891670681,0.3501454744132153
1646175600.0,0.5464900378830967,0.5618791450735049,0.5453522493973807,0.5815483830323395,0.2943543050901207,0.3362724762573505,0.5517516210317772
1646262000.0,0.6045848951480182,0.5838774848691097,0.5819154045575108,0.5769284474310514,0.27577580660407564,0.2298438201072947,0.31127365222075704
1646348400.0,0.5479140161790965,0.5361908392874091,0.5333990643594563,0.5340893322133556,0.31882396348212677,0.24545592455912307,0.36013900224833284
1646607600.0,0.5318239698779453,0.5286688550761972,0.4903669597754612,0.4799104857902842,0.3961628179991401,0.49921908515562063,0.2022918279028468
1646694000.0,0.4671793193572839,0.49829702665763603,0.4448038891182128,0.4538709925801483,0.6079609939350326,0.6183593333384565,0.35400983873992387
1646780400.0,0.5050547128696549,0.5058190108688475,0.49557032069230295,0.5310093798124037,0.36589042808485467,0.30542073941557296,0.5153931736567707
1646866800.0,0.4868288984695045,0.4629577414555454,0.4473350801949784,0.4689907181856363,0.45058103546588035,0.35514330577451264,0.33738093983509565
1646953200.0,0.4687454021609539,0.44720412215731087,0.4265223115381477,0.41593166736665266,0.39952492613180707,0.3965822854773208,0.18725225507581486
1647212400.0,0.3622382730070508,0.3739710243254472,0.3646464299726279,0.35839280414391694,0.47125559157064056,0.33187394337517684,0.3835410349901782
1647298800.0,0.35440681954691067,0.394550246871278,0.36858397737893445,0.4209715665686688,0.3750955179006492,0.45180854185398106,0.6786724120629574
1647385200.0,0.441976358736593,0.45742270021888587,0.4259599011958949,0.4839703065938683,0.4320305901222446,0.4726349320157501,0.5779501878896283
1647471600.0,0.46418905891261336,0.47161515003711535,0.47053869398764325,0.49839000419991586,0.2692930913038308,0.24697270311058706,0.5470846256052623
1647558000.0,0.4912429378651743,0.5210048186347547,0.5004921459641098,0.5454290774184516,0.5613891184299998,0.37493557861978866,0.6255435652136417
1647817200.0,0.5339597237380156,0.5475448417193421,0.5461959844438758,0.5650288114237717,0.3924585834992636,0.23290836211747507,0.5361365090769211
1647903600.0,0.5624375809865765,0.5911155491217079,0.5729152781195993,0.6131878762424752,0.3053755309514589,0.3407185869766768,0.6114401515582913
1647990000.0,0.597750266364078,0.6368152517288567,0.6114469890107298,0.6326474870502589,0.4061881573049468,0.37835680856885684,0.5518821949174351
1648076400.0,0.6414636775681187,0.6581039264562009,0.6474477338286071,0.6866864062718746,0.35781905113295054,0.2739394440112276,0.5904370189374624
