Date,Open,High,Low,Close,Adj Close,Volume
2014-03-04,18.964287,19.022858,18.848928,18.972857,16.754951,259140000
2014-03-05,18.96143,19.098213,18.897499,19.012857,16.790279,200062800
2014-03-06,19.028214,19.087143,18.860714,18.955357,16.739494,185488800
2014-03-07,18.967501,18.999287,18.7875,18.944286,16.729713,220729600
2014-03-10,18.870001,19.047501,18.869286,18.96143,16.74486,178584000
2014-03-11,19.123215,19.240713,19.02107,19.14607,16.907917,279224400
2014-03-12,19.089643,19.191071,19,19.164642,16.924316,199326400
2014-03-13,19.194286,19.273571,18.898571,18.951786,16.736336,257742800
2014-03-14,18.885357,18.960358,18.678572,18.73893,16.548367,237199200
2014-03-17,18.84643,18.9275,18.780357,18.812143,16.613028,199544800
2014-03-18,18.782143,18.998928,18.757143,18.978571,16.759998,209647200
2014-03-19,19.009287,19.151428,18.892857,18.973572,16.75559,224756000
2014-03-20,18.924643,19.02393,18.833929,18.882143,16.674839,208398400
2014-03-21,18.997499,19.0625,18.797501,19.031071,16.80636,374046400
2014-03-24,19.229286,19.303572,19.109285,19.256786,17.005688,355700800
2014-03-25,19.339287,19.491072,19.27107,19.463928,17.188623,282293200
2014-03-26,19.518572,19.607143,19.245001,19.277857,17.024296,299768000
2014-03-27,19.286428,19.339287,19.111429,19.195,16.95113,222031600
2014-03-28,19.225714,19.247856,19.080357,19.173571,16.932203,200564000
2014-03-31,19.258215,19.314644,19.140356,19.169287,16.928423,168669200
2014-04-01,19.205713,19.352501,19.170357,19.344643,17.083277,200760000
2014-04-02,19.370714,19.41,19.295,19.376785,17.111666,180420800
2014-04-03,19.335358,19.375,19.201429,19.2425,16.993071,162344000
2014-04-04,19.278929,19.285713,18.949286,18.99357,16.773239,275251200
2014-04-07,18.857857,18.960714,18.638929,18.695356,16.509892,289850400
2014-04-08,18.756786,18.790001,18.525,18.694286,16.508945,243888400
2014-04-09,18.665714,18.946072,18.643572,18.940001,16.725937,206169600
2014-04-10,18.952856,19.008572,18.684643,18.695715,16.510214,239652000
2014-04-11,18.535713,18.672501,18.469286,18.557501,16.388153,271717600
2014-04-14,18.639286,18.648571,18.471786,18.63143,16.453438,205674000
2014-04-15,18.581072,18.629999,18.261786,18.498571,16.336103,266490000
2014-04-16,18.501785,18.610357,18.362143,18.536072,16.369228,214765600
2014-04-17,18.571428,18.848572,18.542856,18.747856,16.556253,284334400
2014-04-21,18.762142,19.004999,18.712856,18.970358,16.752745,182548800
2014-04-22,18.868214,18.993929,18.803572,18.989286,16.769459,202563200
2014-04-23,18.895,18.968929,18.730356,18.741072,16.550266,394940000
2014-04-24,20.293215,20.357143,20.026072,20.2775,17.907087,759911600
2014-04-25,20.161785,20.428213,20.14143,20.42643,18.038607,390275200
2014-04-28,20.457144,21.276787,20.448214,21.217501,18.737202,669485600
2014-04-29,21.205,21.285,21.053928,21.154642,18.68169,337377600
2014-04-30,21.165714,21.408215,21.064285,21.074642,18.61104,456640800
2014-05-01,21.142857,21.242857,20.941429,21.124287,18.654884,244048000
2014-05-02,21.155001,21.22143,21.061071,21.16357,18.689575,191514400
2014-05-05,21.076429,21.464287,21.071428,21.462856,18.953873,287067200
2014-05-06,21.492857,21.586071,21.22893,21.22893,18.747292,374564400
2014-05-07,21.258928,21.331785,20.990356,21.154642,18.68169,282864400
2014-05-08,21.008928,21.22893,20.942858,20.999643,18.648384,230297200
2014-05-09,20.876429,20.9375,20.72607,20.912144,18.570688,291597600
2014-05-12,20.981787,21.202143,20.978571,21.172501,18.801895,213208800
2014-05-13,21.142857,21.23357,21.09643,21.205713,18.831394,159737200
2014-05-14,21.158215,21.335714,21.133572,21.209642,18.834875,166404000
2014-05-15,21.239286,21.307142,21.001429,21.029285,18.674713,230846000
2014-05-16,21.022499,21.340357,20.907143,21.339643,18.950317,276256400
2014-05-19,21.351786,21.690357,21.333214,21.592501,19.17487,317755200
2014-05-20,21.589643,21.657143,21.454643,21.596786,19.178669,234836000
2014-05-21,21.565357,21.667856,21.502144,21.653929,19.22942,196859600
2014-05-22,21.664286,21.780357,21.575001,21.688213,19.259863,200760000
2014-05-23,21.6875,21.954643,21.659643,21.933214,19.477428,232209600
2014-05-27,21.995714,22.352142,21.986786,22.343929,19.842163,348866000
2014-05-28,22.357857,22.493929,22.277857,22.286072,19.790779,315481600
2014-05-29,22.423214,22.745358,22.420357,22.692142,20.151384,376474000
2014-05-30,22.785,23.006071,22.460714,22.607143,20.075901,564020800
2014-06-02,22.64143,22.672501,22.232143,22.451786,19.937939,369350800
2014-06-03,22.445,22.812143,22.4375,22.769285,20.219889,292709200
2014-06-04,22.765715,23.138929,22.718214,23.029285,20.450779,335482000
2014-06-05,23.078571,23.191786,22.950357,23.119642,20.531015,303805600
2014-06-06,23.210714,23.259287,23.016787,23.05607,20.474558,349938400
2014-06-09,23.174999,23.469999,22.9375,23.424999,20.802189,301660000
2014-06-10,23.682501,23.762501,23.3925,23.5625,20.92429,251108000
2014-06-11,23.532499,23.690001,23.3675,23.465,20.837706,182724000
2014-06-12,23.51,23.530001,22.975,23.0725,20.489162,218996000
2014-06-13,23.049999,23.110001,22.719999,22.82,20.264925,218100000
2014-06-16,22.877501,23.1875,22.862499,23.049999,20.469173,142244000
2014-06-17,23.077499,23.174999,22.950001,23.02,20.44253,118904000
2014-06-18,23.067499,23.0725,22.8375,23.045,20.464735,134056000
2014-06-19,23.0725,23.075001,22.834999,22.965,20.393688,142112000
2014-06-20,22.9625,23.137501,22.725,22.727501,20.182785,403592000
2014-06-23,22.83,22.905001,22.65,22.7075,20.165026,174776000
2014-06-24,22.6875,22.934999,22.547501,22.57,20.042925,156144000
2014-06-25,22.5525,22.674999,22.4125,22.59,20.060678,147476000
2014-06-26,22.592501,22.762501,22.450001,22.725,20.180555,130516000
2014-06-27,22.705,23,22.692499,22.995001,20.42033,256116000
2014-06-30,23.025,23.432501,23.022499,23.2325,20.631243,197929200
2014-07-01,23.379999,23.5175,23.282499,23.379999,20.76222,152892000
2014-07-02,23.467501,23.514999,23.272499,23.370001,20.753351,113860000
2014-07-03,23.4175,23.525,23.299999,23.5075,20.875446,91567200
2014-07-07,23.535,23.997499,23.525,23.9925,21.306145,225872000
2014-07-08,24.067499,24.200001,23.48,23.8375,21.168497,260888000
2014-07-09,23.860001,23.987499,23.690001,23.8475,21.177378,145744000
2014-07-10,23.440001,23.887501,23.379999,23.76,21.099678,158744000
2014-07-11,23.84,23.9725,23.715,23.805,21.139639,136072000
2014-07-14,23.965,24.2225,23.9125,24.112499,21.412704,171240000
2014-07-15,24.200001,24.2125,23.7575,23.83,21.161842,181911600
2014-07-16,24.2425,24.275,23.684999,23.695,21.041952,213585200
2014-07-17,23.7575,23.82,23.1425,23.272499,20.666763,229192000
2014-07-18,23.405001,23.684999,23.254999,23.6075,20.964256,199952000
2014-07-21,23.747499,23.75,23.43,23.485001,20.855471,156316000
2014-07-22,23.67,23.7225,23.530001,23.68,21.028639,220788000
2014-07-23,23.855,24.469999,23.7925,24.297501,21.577,371672000
2014-07-24,24.26,24.33,24.105,24.2575,21.541477,182916000
2014-07-25,24.2125,24.459999,24.16,24.4175,21.683558,173876000
2014-07-28,24.455,24.809999,24.387501,24.754999,21.983273,221272000
2014-07-29,24.8325,24.860001,24.5625,24.594999,21.841187,172572000
2014-07-30,24.610001,24.674999,24.4175,24.5375,21.790125,132040000
2014-07-31,24.290001,24.362499,23.8325,23.9,21.224003,227372000
2014-08-01,23.725,24.155001,23.702499,24.032499,21.341669,194044000
2014-08-04,24.092501,24.145,23.7925,23.897499,21.221779,159832000
2014-08-05,23.84,23.92,23.59,23.780001,21.117435,223732000
2014-08-06,23.6875,23.870001,23.6775,23.74,21.081917,154232000
2014-08-07,23.7325,23.987499,23.525,23.620001,21.079691,186844000
2014-08-08,23.565001,23.705,23.32,23.684999,21.137703,167460000
2014-08-11,23.817499,24.02,23.709999,23.997499,21.416586,146340000
2014-08-12,24.01,24.219999,23.9025,23.9925,21.412121,135180000
2014-08-13,24.0375,24.309999,24.01,24.309999,21.695475,127664000
2014-08-14,24.3325,24.3925,24.200001,24.375,21.753487,112464000
2014-08-15,24.475,24.547501,24.215,24.495001,21.86058,195804000
2014-08-18,24.622499,24.842501,24.495001,24.790001,22.123854,190288000
2014-08-19,24.852501,25.17,24.83,25.1325,22.429522,277596000
2014-08-20,25.110001,25.272499,24.987499,25.1425,22.43845,210796000
2014-08-21,25.1425,25.235001,25.0275,25.145,22.44067,133912000
2014-08-22,25.0725,25.3675,25.047501,25.33,22.605774,176736000
2014-08-25,25.4475,25.5425,25.32,25.385,22.654856,161080000
2014-08-26,25.355,25.375,25.215,25.2225,22.509842,132608000
2014-08-27,25.254999,25.6425,25.174999,25.532499,22.786491,209476000
2014-08-28,25.397499,25.695,25.389999,25.5625,22.813271,273840000
2014-08-29,25.715,25.725,25.549999,25.625,22.869047,178380000
2014-09-02,25.764999,25.934999,25.68,25.825001,23.047544,214256000
2014-09-03,25.775,25.799999,24.645,24.735001,22.074768,501684000
2014-09-04,24.7125,25.022499,24.4475,24.530001,21.891827,342872000
2014-09-05,24.700001,24.8475,24.577499,24.7425,22.081463,233828000
2014-09-08,24.825001,24.827499,24.512501,24.59,21.945368,185426800
2014-09-09,24.77,25.77,24.035,24.497499,21.862812,759385200
2014-09-10,24.502501,25.2775,24.440001,25.25,22.534382,403478400
2014-09-11,25.102501,25.360001,24.905001,25.3575,22.630314,249412400
2014-09-12,25.3025,25.547501,25.27,25.415001,22.681635,250504400
2014-09-15,25.702499,25.762501,25.360001,25.407499,22.674938,245266000
2014-09-16,24.950001,25.315001,24.7225,25.215,22.503145,267632400
2014-09-17,25.317499,25.450001,25.147499,25.395,22.663786,243706000
2014-09-18,25.4825,25.5875,25.389999,25.4475,22.710638,149197600
2014-09-19,25.5725,25.5875,25.125,25.24,22.525459,283609600
2014-09-22,25.450001,25.535,25.145,25.264999,22.54777,211153600
2014-09-23,25.15,25.735001,25.135,25.66,22.90029,253608800
2014-09-24,25.540001,25.7125,25.299999,25.4375,22.701717,240687200
2014-09-25,25.127501,25.1775,24.43,24.467501,21.836039,400368000
2014-09-26,24.6325,25.1875,24.6,25.1875,22.478603,249482000
2014-09-29,24.6625,25.110001,24.657499,25.0275,22.335808,199065200
2014-09-30,25.202499,25.385,25.1325,25.1875,22.478603,221056400
2014-10-01,25.147499,25.172501,24.674999,24.795,22.128315,205965200
2014-10-02,24.817499,25.055,24.51,24.975,22.288965,191031200
2014-10-03,24.860001,25.0525,24.76,24.905001,22.22649,173878400
2014-10-06,24.987499,25.1625,24.855,24.905001,22.22649,148204800
2014-10-07,24.8575,25.030001,24.682501,24.6875,22.032375,168376800
2014-10-08,24.690001,25.2775,24.577499,25.200001,22.489759,229618800
2014-10-09,25.385,25.594999,25.1525,25.254999,22.538847,309506000
2014-10-10,25.172501,25.5075,25.075001,25.182501,22.474134,265326400
2014-10-13,25.3325,25.445,24.952499,24.952499,22.268873,214333600
2014-10-14,25.0975,25.129999,24.6425,24.6875,22.032375,254754400
2014-10-15,24.4925,24.7875,23.795,24.385,21.762407,403734400
2014-10-16,23.887501,24.43,23.852501,24.065001,21.476826,288618000
2014-10-17,24.375,24.75,24.202499,24.4175,21.791412,272718800
2014-10-20,24.58,24.99,24.555,24.940001,22.257725,310069200
2014-10-21,25.754999,25.754999,25.317499,25.6175,22.862356,378495600
2014-10-22,25.709999,26.0275,25.65,25.747499,22.978373,273052400
2014-10-23,26.02,26.262501,25.907499,26.2075,23.388908,284298800
2014-10-24,26.295,26.372499,26.1325,26.305,23.475916,188215600
2014-10-27,26.2125,26.370001,26.174999,26.2775,23.451376,136750800
2014-10-28,26.35,26.684999,26.3375,26.684999,23.815046,192243600
2014-10-29,26.6625,26.842501,26.59,26.834999,23.948915,210751600
2014-10-30,26.74,26.8375,26.475,26.745001,23.868601,162619200
2014-10-31,27.002501,27.01,26.8025,27,24.096176,178557200
2014-11-03,27.055,27.575001,27.002501,27.35,24.408541,209130400
2014-11-04,27.34,27.372499,26.93,27.15,24.230036,166297600
2014-11-05,27.275,27.325001,27.032499,27.215,24.288046,149743600
2014-11-06,27.15,27.1975,26.950001,27.174999,24.357515,139874000
2014-11-07,27.1875,27.33,27.137501,27.252501,24.426973,134766000
2014-11-10,27.254999,27.3325,27.1675,27.2075,24.386646,108782000
2014-11-11,27.174999,27.4375,27.1,27.424999,24.581589,109769200
2014-11-12,27.344999,27.8575,27.342501,27.8125,24.928915,187769600
2014-11-13,27.950001,28.362499,27.9,28.205,25.28072,238091600
2014-11-14,28.2875,28.547501,27.8025,28.545,25.585476,176254400
2014-11-17,28.567499,29.32,28.325001,28.497499,25.542894,186986800
2014-11-18,28.485001,28.922501,28.4725,28.8675,25.874537,176896000
2014-11-19,28.860001,28.934999,28.450001,28.6675,25.695271,167476800
2014-11-20,28.727501,29.215,28.7125,29.077499,26.062759,173582000
2014-11-21,29.377501,29.3925,29.0075,29.1175,26.098616,228717200
2014-11-24,29.2125,29.692499,29.155001,29.657499,26.582626,189803200
2014-11-25,29.7675,29.9375,29.362499,29.4,26.35182,275361600
2014-11-26,29.485001,29.775,29.4575,29.75,26.665537,163073200
2014-11-28,29.817499,29.85,29.512501,29.7325,26.649847,99257600
2014-12-01,29.702499,29.8125,27.817499,28.7675,25.784897,335256000
2014-12-02,28.375,28.9375,28.1875,28.657499,25.686302,237395600
2014-12-03,28.9375,29.0875,28.7775,28.9825,25.977613,172253600
2014-12-04,28.942499,29.299999,28.8225,28.872499,25.879015,168178000
2014-12-05,28.997499,29.02,28.66,28.75,25.76922,153275600
2014-12-08,28.525,28.6625,27.905001,28.1,25.186605,230659600
2014-12-09,27.547501,28.575001,27.3375,28.530001,25.572031,240832000
2014-12-10,28.602501,28.7125,27.885,27.987499,25.085773,178261200
2014-12-11,28.065001,28.450001,27.834999,27.905001,25.011827,165606800
2014-12-12,27.615,27.967501,27.395,27.432501,24.588316,224112400
2014-12-15,27.674999,27.9,26.5875,27.057501,24.252193,268872400
2014-12-16,26.592501,27.540001,26.565001,26.6875,23.920561,243162800
2014-12-17,26.780001,27.459999,26.705,27.352501,24.516613,213647200
2014-12-18,27.967501,28.1625,27.665001,28.1625,25.242626,236024800
2014-12-19,28.065001,28.309999,27.915001,27.945,25.047686,353719200
2014-12-22,28.040001,28.372499,27.9925,28.235001,25.307611,180670000
2014-12-23,28.307501,28.3325,28.115,28.135,25.217979,104113600
2014-12-24,28.145,28.1775,28.002501,28.002501,25.09922,57918400
2014-12-26,28.025,28.629999,28.002501,28.497499,25.542894,134884000
2014-12-29,28.4475,28.692499,28.424999,28.477501,25.524973,110395600
2014-12-30,28.41,28.48,28.0275,28.129999,25.213497,119526000
2014-12-31,28.205,28.282499,27.5525,27.594999,24.733963,165613600
2015-01-02,27.8475,27.860001,26.8375,27.3325,24.498686,212818400
2015-01-05,27.0725,27.1625,26.352501,26.5625,23.808514,257142000
2015-01-06,26.635,26.8575,26.157499,26.565001,23.810755,263188400
2015-01-07,26.799999,27.049999,26.674999,26.9375,24.144634,160423600
2015-01-08,27.307501,28.0375,27.174999,27.9725,25.07233,237458000
2015-01-09,28.1675,28.3125,27.5525,28.002501,25.09922,214798000
2015-01-12,28.15,28.157499,27.200001,27.3125,24.480755,198603200
2015-01-13,27.8575,28.200001,27.227501,27.555,24.698116,268367600
2015-01-14,27.26,27.622499,27.125,27.450001,24.603996,195826400
2015-01-15,27.5,27.514999,26.665001,26.705,23.936245,240056000
2015-01-16,26.7575,26.895,26.299999,26.497499,23.750254,314053200
2015-01-20,26.959999,27.2425,26.625,27.18,24.361996,199599600
2015-01-21,27.237499,27.764999,27.067499,27.387501,24.547977,194303600
2015-01-22,27.565001,28.1175,27.43,28.1,25.186605,215185600
2015-01-23,28.075001,28.4375,27.8825,28.245001,25.316574,185859200
2015-01-26,28.434999,28.59,28.200001,28.275,25.343458,222460000
2015-01-27,28.105,28.120001,27.2575,27.285,24.456104,382274800
2015-01-28,29.407499,29.530001,28.827499,28.827499,25.838678,585908400
2015-01-29,29.08,29.797501,28.889999,29.725,26.643127,337745600
2015-01-30,29.6,30,29.2125,29.290001,26.253233,334982000
2015-02-02,29.512501,29.7925,29.02,29.657499,26.582626,250956400
2015-02-03,29.625,29.772499,29.4025,29.6625,26.587109,207662800
2015-02-04,29.625,30.127501,29.577499,29.889999,26.791019,280598800
2015-02-05,30.004999,30.057501,29.8125,29.985001,26.982244,168984800
2015-02-06,30.004999,30.0625,29.612499,29.7325,26.755024,174826400
2015-02-09,29.637501,29.959999,29.6075,29.93,26.932751,155559200
2015-02-10,30.0425,30.5375,30.040001,30.504999,27.450167,248034000
2015-02-11,30.692499,31.23,30.625,31.219999,28.093569,294247200
2015-02-12,31.514999,31.870001,31.3925,31.615,28.449009,297898000
2015-02-13,31.82,31.82,31.4125,31.77,28.588491,217088800
2015-02-17,31.872499,32.220001,31.73,31.9575,28.757212,252609600
2015-02-18,31.907499,32.195,31.862499,32.18,28.957436,179566800
2015-02-19,32.119999,32.2575,32.0825,32.112499,28.896694,149449600
2015-02-20,32.154999,32.375,32.012501,32.375,29.132908,195793600
2015-02-23,32.505001,33.25,32.415001,33.25,29.920277,283896400
2015-02-24,33.235001,33.400002,32.7925,33.0425,29.733561,276912400
2015-02-25,32.889999,32.900002,32.037498,32.197498,28.973177,298846800
2015-02-26,32.197498,32.717499,31.6525,32.605,29.33987,365150000
2015-02-27,32.5,32.642502,32.060001,32.115002,28.898941,248059200
2015-03-02,32.3125,32.57,32.075001,32.272499,29.040667,192386800
2015-03-03,32.240002,32.380001,32.022499,32.34,29.101406,151265200
2015-03-04,32.275002,32.389999,32.080002,32.134998,28.916935,126665200
2015-03-05,32.145,32.1875,31.440001,31.602501,28.437765,226068400
2015-03-06,32.099998,32.342499,31.565001,31.65,28.480509,291368400
2015-03-09,31.99,32.392502,31.264999,31.785,28.60199,354114000
2015-03-10,31.602501,31.805,30.950001,31.127501,28.010334,275426400
2015-03-11,31.1875,31.192499,30.5275,30.559999,27.499657,275756000
2015-03-12,30.577499,31.225,30.407499,31.112499,27.996826,193450800
2015-03-13,31.1,31.35,30.645,30.897499,27.803364,207309200
2015-03-16,30.969999,31.237499,30.717501,31.237499,28.109308,143497200
2015-03-17,31.475,31.83,31.4125,31.76,28.579491,204092400
2015-03-18,31.75,32.290001,31.592501,32.1175,28.90119,261083600
2015-03-19,32.1875,32.3125,31.85,31.875,28.682974,183238000
2015-03-20,32.0625,32.099998,31.290001,31.475,28.32303,274780400
2015-03-23,31.780001,31.9625,31.629999,31.8025,28.617731,150838800
2015-03-24,31.807501,32.009998,31.639999,31.672501,28.500757,131369200
2015-03-25,31.635,31.705,30.844999,30.844999,27.756117,206620800
2015-03-26,30.690001,31.219999,30.65,31.059999,27.949583,190291600
2015-03-27,31.1425,31.174999,30.727501,30.8125,27.726873,158184800
2015-03-30,31.012501,31.6,31,31.592501,28.428764,188398800
2015-03-31,31.522499,31.622499,31.09,31.1075,27.992331,168362400
2015-04-01,31.205,31.280001,30.775,31.0625,27.951838,162485600
2015-04-02,31.2575,31.389999,31.047501,31.33,28.192545,128880400
2015-04-06,31.1175,31.877501,31.0825,31.8375,28.649225,148776000
2015-04-07,31.91,32.029999,31.495001,31.502501,28.34778,140049200
2015-04-08,31.4625,31.6,31.2425,31.4,28.255545,149316800
2015-04-09,31.4625,31.645,31.165001,31.639999,28.471512,129936000
